location,base_ts,ts,cloud,temp,temp_max,temp_min,humidity,ground_press,wind_speed,wind_dir,rain,snow
Gaigeturi,1710036000,1710118800,100.0,11.83,11.83,11.83,62.0,1024.0,6.31,184.0,0.0,0.0
Gaigeturi,1710036000,1710122400,100.0,12.01,12.01,12.01,62.0,1024.0,6.44,185.0,0.0,0.0
Gaigeturi,1710036000,1710126000,100.0,12.06,12.06,12.06,63.0,1023.0,6.4,185.0,0.0,0.0
Gaigeturi,1710036000,1710129600,100.0,11.8,11.8,11.8,68.0,1022.0,6.38,195.0,0.18,0.0
Gaigeturi,1710036000,1710133200,100.0,12.18,12.18,12.18,67.0,1021.0,5.98,204.0,0.3,0.0
Gaigeturi,1710036000,1710136800,100.0,10.89,10.89,10.89,80.0,1020.0,5.62,199.0,1.08,0.0
Gaigeturi,1710036000,1710140400,100.0,10.29,10.29,10.29,85.0,1020.0,2.5,165.0,1.96,0.0
Gaigeturi,1710036000,1710144000,100.0,10.31,10.31,10.31,84.0,1018.0,4.21,107.0,0.97,0.0
Gaigeturi,1710036000,1710147600,100.0,10.48,10.48,10.48,83.0,1018.0,3.88,107.0,0.65,0.0
Gaigeturi,1710036000,1710151200,100.0,10.92,10.92,10.92,84.0,1017.0,2.41,121.0,0.74,0.0
Gaigeturi,1710036000,1710154800,100.0,11.05,11.05,11.05,86.0,1017.0,0.92,23.0,0.76,0.0
Gaigeturi,1710036000,1710158400,100.0,10.92,10.92,10.92,86.0,1017.0,2.26,25.0,0.22,0.0
Gaigeturi,1710036000,1710162000,100.0,10.79,10.79,10.79,86.0,1017.0,2.37,47.0,0.0,0.0
Gaigeturi,1710036000,1710165600,97.0,10.81,10.81,10.81,86.0,1017.0,1.64,63.0,0.0,0.0
Gaigeturi,1710036000,1710169200,88.0,10.55,10.55,10.55,85.0,1017.0,0.98,14.0,0.0,0.0
Gaigeturi,1710122400,1710169200,56.0,9.85,9.85,9.85,85.0,1016.0,2.89,23.0,0.0,0.0
Gaigeturi,1710122400,1710172800,44.0,9.63,9.63,9.63,85.0,1016.0,2.82,4.0,0.0,0.0
Gaigeturi,1710122400,1710176400,43.0,9.53,9.53,9.53,84.0,1015.0,2.81,346.0,0.0,0.0
Gaigeturi,1710122400,1710180000,48.0,9.41,9.41,9.41,81.0,1014.0,1.97,358.0,0.0,0.0
Gaigeturi,1710122400,1710183600,15.0,9.44,9.44,9.44,81.0,1014.0,2.53,325.0,0.0,0.0
Gaigeturi,1710122400,1710187200,8.0,9.43,9.43,9.43,82.0,1014.0,2.16,325.0,0.0,0.0
Gaigeturi,1710122400,1710190800,12.0,9.56,9.56,9.56,82.0,1014.0,2.16,322.0,0.0,0.0
Gaigeturi,1710122400,1710194400,17.0,9.78,9.78,9.78,81.0,1015.0,2.62,317.0,0.0,0.0
Gaigeturi,1710122400,1710198000,21.0,10.37,10.37,10.37,79.0,1015.0,2.57,317.0,0.0,0.0
Gaigeturi,1710122400,1710201600,21.0,11.02,11.02,11.02,77.0,1015.0,3.49,309.0,0.0,0.0
Gaigeturi,1710122400,1710205200,31.0,11.34,11.34,11.34,75.0,1015.0,3.62,310.0,0.0,0.0
Gaigeturi,1710122400,1710208800,36.0,11.6,11.6,11.6,75.0,1015.0,4.02,311.0,0.0,0.0
Gaigeturi,1710122400,1710212400,42.0,11.52,11.52,11.52,77.0,1015.0,5.12,305.0,0.26,0.0
Gaigeturi,1710122400,1710216000,38.0,11.5,11.5,11.5,75.0,1015.0,8.65,308.0,0.63,0.0
Gaigeturi,1710122400,1710219600,34.0,10.93,10.93,10.93,77.0,1015.0,9.98,319.0,0.44,0.0
Gaigeturi,1710122400,1710223200,38.0,10.14,10.14,10.14,79.0,1015.0,10.92,329.0,0.22,0.0
Gaigeturi,1710122400,1710226800,89.0,9.26,9.26,9.26,80.0,1016.0,11.35,331.0,0.17,0.0
Gaigeturi,1710122400,1710230400,93.0,8.65,8.65,8.65,76.0,1017.0,11.42,327.0,0.14,0.0
Gaigeturi,1710122400,1710234000,95.0,8.46,8.46,8.46,71.0,1018.0,11.77,332.0,0.0,0.0
Gaigeturi,1710122400,1710237600,93.0,8.18,8.18,8.18,70.0,1019.0,11.8,335.0,0.0,0.0
Gaigeturi,1710122400,1710241200,83.0,8.02,8.02,8.02,63.0,1020.0,11.49,337.0,0.0,0.0
Gaigeturi,1710122400,1710244800,71.0,7.84,7.84,7.84,61.0,1021.0,10.74,336.0,0.0,0.0
Gaigeturi,1710122400,1710248400,8.0,7.66,7.66,7.66,61.0,1021.0,10.4,339.0,0.0,0.0
Gaigeturi,1710122400,1710252000,5.0,7.58,7.58,7.58,62.0,1022.0,9.75,341.0,0.0,0.0
Gaigeturi,1710122400,1710255600,4.0,7.62,7.62,7.62,66.0,1022.0,8.74,336.0,0.0,0.0
Gaigeturi,1710208800,1710255600,5.0,7.47,7.47,7.47,62.0,1022.0,8.31,348.0,0.0,0.0
Gaigeturi,1710208800,1710259200,5.0,7.57,7.57,7.57,63.0,1023.0,7.13,334.0,0.0,0.0
Gaigeturi,1710208800,1710262800,5.0,7.74,7.74,7.74,62.0,1024.0,8.12,325.0,0.0,0.0
Gaigeturi,1710208800,1710266400,7.0,7.78,7.78,7.78,62.0,1023.0,8.81,345.0,0.0,0.0
Gaigeturi,1710208800,1710270000,3.0,7.71,7.71,7.71,63.0,1022.0,8.3,0.0,0.0,0.0
Gaigeturi,1710208800,1710273600,3.0,7.69,7.69,7.69,62.0,1022.0,7.39,5.0,0.0,0.0
Gaigeturi,1710208800,1710277200,3.0,7.74,7.74,7.74,62.0,1023.0,6.54,3.0,0.0,0.0
Gaigeturi,1710208800,1710280800,2.0,7.66,7.66,7.66,60.0,1024.0,5.43,354.0,0.0,0.0
Gaigeturi,1710208800,1710284400,2.0,8.15,8.15,8.15,57.0,1024.0,4.99,2.0,0.0,0.0
Gaigeturi,1710208800,1710288000,2.0,8.64,8.64,8.64,52.0,1025.0,4.05,352.0,0.0,0.0
Gaigeturi,1710208800,1710291600,0.0,9.08,9.08,9.08,50.0,1025.0,3.79,344.0,0.0,0.0
Gaigeturi,1710208800,1710295200,5.0,9.37,9.37,9.37,49.0,1025.0,3.71,340.0,0.0,0.0
Gaigeturi,1710208800,1710298800,6.0,9.66,9.66,9.66,48.0,1025.0,3.46,334.0,0.0,0.0
Gaigeturi,1710208800,1710302400,17.0,9.86,9.86,9.86,48.0,1024.0,3.43,332.0,0.0,0.0
Gaigeturi,1710208800,1710306000,19.0,9.98,9.98,9.98,47.0,1023.0,3.29,315.0,0.0,0.0
Gaigeturi,1710208800,1710309600,32.0,10.08,10.08,10.08,48.0,1023.0,3.59,308.0,0.0,0.0
Gaigeturi,1710208800,1710313200,95.0,10.1,10.1,10.1,49.0,1023.0,3.74,310.0,0.0,0.0
Gaigeturi,1710208800,1710316800,98.0,9.96,9.96,9.96,50.0,1023.0,3.74,310.0,0.0,0.0
Gaigeturi,1710208800,1710320400,98.0,9.81,9.81,9.81,50.0,1023.0,3.68,312.0,0.0,0.0
Gaigeturi,1710208800,1710324000,99.0,9.68,9.68,9.68,51.0,1023.0,2.98,313.0,0.0,0.0
Gaigeturi,1710208800,1710327600,99.0,9.72,9.72,9.72,51.0,1024.0,2.77,298.0,0.0,0.0
Gaigeturi,1710208800,1710331200,99.0,9.77,9.77,9.77,51.0,1025.0,2.85,285.0,0.0,0.0
Gaigeturi,1710208800,1710334800,100.0,9.71,9.71,9.71,52.0,1024.0,2.53,288.0,0.0,0.0
Gaigeturi,1710208800,1710338400,100.0,9.69,9.69,9.69,52.0,1024.0,2.68,278.0,0.0,0.0
Gaigeturi,1710208800,1710342000,100.0,9.71,9.71,9.71,54.0,1024.0,3.19,277.0,0.0,0.0
Gaigeturi,1710295200,1710342000,100.0,9.84,9.84,9.84,52.0,1024.0,3.0,263.0,0.0,0.0
Gaigeturi,1710295200,1710345600,100.0,9.93,9.93,9.93,53.0,1024.0,3.19,266.0,0.0,0.0
Gaigeturi,1710295200,1710349200,100.0,9.96,9.96,9.96,54.0,1023.0,3.35,272.0,0.0,0.0
Gaigeturi,1710295200,1710352800,100.0,9.89,9.89,9.89,55.0,1023.0,3.14,282.0,0.0,0.0
Gaigeturi,1710295200,1710356400,100.0,9.73,9.73,9.73,55.0,1022.0,2.56,298.0,0.0,0.0
Gaigeturi,1710295200,1710360000,100.0,9.68,9.68,9.68,55.0,1022.0,2.35,305.0,0.0,0.0
Gaigeturi,1710295200,1710363600,100.0,9.66,9.66,9.66,55.0,1022.0,2.29,321.0,0.0,0.0
Gaigeturi,1710295200,1710367200,100.0,9.64,9.64,9.64,54.0,1023.0,1.96,329.0,0.0,0.0
Gaigeturi,1710295200,1710370800,100.0,10.08,10.08,10.08,53.0,1023.0,1.63,318.0,0.0,0.0
Gaigeturi,1710295200,1710374400,100.0,10.63,10.63,10.63,49.0,1024.0,1.44,295.0,0.0,0.0
Gaigeturi,1710295200,1710378000,96.0,11.04,11.04,11.04,48.0,1024.0,1.63,298.0,0.0,0.0
Gaigeturi,1710295200,1710381600,78.0,11.44,11.44,11.44,46.0,1024.0,1.95,291.0,0.0,0.0
Gaigeturi,1710295200,1710385200,85.0,11.66,11.66,11.66,46.0,1024.0,2.28,287.0,0.0,0.0
Gaigeturi,1710295200,1710388800,88.0,11.87,11.87,11.87,47.0,1024.0,2.86,286.0,0.0,0.0
Gaigeturi,1710295200,1710392400,90.0,11.87,11.87,11.87,48.0,1023.0,3.12,289.0,0.0,0.0
Gaigeturi,1710295200,1710396000,91.0,11.85,11.85,11.85,48.0,1023.0,3.24,292.0,0.0,0.0
Gaigeturi,1710295200,1710399600,100.0,11.8,11.8,11.8,48.0,1023.0,3.09,297.0,0.0,0.0
Gaigeturi,1710295200,1710403200,97.0,11.67,11.67,11.67,48.0,1023.0,2.99,305.0,0.0,0.0
Gaigeturi,1710295200,1710406800,82.0,11.45,11.45,11.45,49.0,1023.0,2.18,309.0,0.0,0.0
Gaigeturi,1710295200,1710410400,65.0,11.16,11.16,11.16,50.0,1023.0,1.48,272.0,0.0,0.0
Gaigeturi,1710295200,1710414000,54.0,11.06,11.06,11.06,51.0,1023.0,1.7,290.0,0.0,0.0
Gaigeturi,1710295200,1710417600,45.0,10.9,10.9,10.9,52.0,1024.0,1.82,307.0,0.0,0.0
Gaigeturi,1710295200,1710421200,2.0,10.78,10.78,10.78,52.0,1024.0,1.61,335.0,0.0,0.0
Gaigeturi,1710295200,1710424800,1.0,10.63,10.63,10.63,51.0,1024.0,0.6,320.0,0.0,0.0
Gaigeturi,1710295200,1710428400,2.0,10.49,10.49,10.49,51.0,1024.0,0.77,273.0,0.0,0.0
Gaigeturi,1710381600,1710428400,15.0,10.57,10.57,10.57,56.0,1024.0,2.08,2.0,0.0,0.0
Gaigeturi,1710381600,1710432000,12.0,10.36,10.36,10.36,55.0,1024.0,1.19,26.0,0.0,0.0
Gaigeturi,1710381600,1710435600,9.0,10.26,10.26,10.26,55.0,1024.0,0.62,23.0,0.0,0.0
Gaigeturi,1710381600,1710439200,8.0,10.28,10.28,10.28,55.0,1024.0,0.96,347.0,0.0,0.0
Gaigeturi,1710381600,1710442800,0.0,10.1,10.1,10.1,55.0,1024.0,0.62,0.0,0.0,0.0
Gaigeturi,1710381600,1710446400,0.0,10.14,10.14,10.14,57.0,1024.0,1.46,5.0,0.0,0.0
Gaigeturi,1710381600,1710450000,0.0,10.03,10.03,10.03,57.0,1024.0,1.65,14.0,0.0,0.0
Gaigeturi,1710381600,1710453600,0.0,9.98,9.98,9.98,57.0,1025.0,1.83,30.0,0.0,0.0
Gaigeturi,1710381600,1710457200,0.0,10.62,10.62,10.62,55.0,1025.0,1.15,50.0,0.0,0.0
Gaigeturi,1710381600,1710460800,0.0,11.52,11.52,11.52,51.0,1026.0,1.31,26.0,0.0,0.0
Gaigeturi,1710381600,1710464400,0.0,12.03,12.03,12.03,49.0,1026.0,1.39,13.0,0.0,0.0
Gaigeturi,1710381600,1710468000,0.0,12.5,12.5,12.5,48.0,1026.0,1.68,356.0,0.0,0.0
Gaigeturi,1710381600,1710471600,0.0,12.87,12.87,12.87,47.0,1026.0,1.69,321.0,0.0,0.0
Gaigeturi,1710381600,1710475200,0.0,13.13,13.13,13.13,47.0,1025.0,2.06,311.0,0.0,0.0
Gaigeturi,1710381600,1710478800,0.0,13.26,13.26,13.26,47.0,1025.0,2.49,304.0,0.0,0.0
Gaigeturi,1710381600,1710482400,0.0,13.32,13.32,13.32,47.0,1024.0,2.79,306.0,0.0,0.0
Gaigeturi,1710381600,1710486000,0.0,13.28,13.28,13.28,47.0,1025.0,3.19,306.0,0.0,0.0
Gaigeturi,1710381600,1710489600,0.0,13.06,13.06,13.06,47.0,1024.0,2.82,321.0,0.0,0.0
Gaigeturi,1710381600,1710493200,0.0,12.79,12.79,12.79,46.0,1025.0,2.04,319.0,0.0,0.0
Gaigeturi,1710381600,1710496800,0.0,12.45,12.45,12.45,48.0,1025.0,1.6,335.0,0.0,0.0
Gaigeturi,1710381600,1710500400,0.0,12.24,12.24,12.24,50.0,1025.0,1.78,7.0,0.0,0.0
Gaigeturi,1710381600,1710504000,0.0,12.19,12.19,12.19,52.0,1026.0,2.28,22.0,0.0,0.0
Gaigeturi,1710381600,1710507600,0.0,12.05,12.05,12.05,53.0,1025.0,2.22,37.0,0.0,0.0
Gaigeturi,1710381600,1710511200,0.0,12.0,12.0,12.0,54.0,1025.0,1.8,49.0,0.0,0.0
Gaigeturi,1710381600,1710514800,0.0,11.91,11.91,11.91,54.0,1025.0,1.03,47.0,0.0,0.0
Gaigeturi,1710468000,1710514800,0.0,11.73,11.73,11.73,55.0,1025.0,1.57,35.0,0.0,0.0
Gaigeturi,1710468000,1710518400,1.0,11.72,11.72,11.72,55.0,1025.0,1.01,27.0,0.0,0.0
Gaigeturi,1710468000,1710522000,2.0,11.63,11.63,11.63,55.0,1025.0,1.07,22.0,0.0,0.0
Gaigeturi,1710468000,1710525600,3.0,11.59,11.59,11.59,56.0,1025.0,1.09,18.0,0.0,0.0
Gaigeturi,1710468000,1710529200,5.0,11.53,11.53,11.53,56.0,1024.0,1.5,41.0,0.0,0.0
Gaigeturi,1710468000,1710532800,9.0,11.52,11.52,11.52,56.0,1024.0,1.5,40.0,0.0,0.0
Gaigeturi,1710468000,1710536400,15.0,11.56,11.56,11.56,56.0,1023.0,1.45,61.0,0.0,0.0
Gaigeturi,1710468000,1710540000,36.0,11.68,11.68,11.68,55.0,1023.0,0.59,72.0,0.0,0.0
Gaigeturi,1710468000,1710543600,48.0,12.27,12.27,12.27,54.0,1024.0,0.62,105.0,0.0,0.0
Gaigeturi,1710468000,1710547200,52.0,13.14,13.14,13.14,52.0,1024.0,0.48,159.0,0.0,0.0
Gaigeturi,1710468000,1710550800,26.0,13.75,13.75,13.75,51.0,1024.0,0.91,245.0,0.0,0.0
Gaigeturi,1710468000,1710554400,19.0,14.14,14.14,14.14,51.0,1023.0,0.84,259.0,0.0,0.0
Gaigeturi,1710468000,1710558000,15.0,14.53,14.53,14.53,51.0,1022.0,0.82,251.0,0.0,0.0
Gaigeturi,1710468000,1710561600,14.0,14.77,14.77,14.77,52.0,1022.0,1.14,256.0,0.0,0.0
Gaigeturi,1710468000,1710565200,30.0,14.94,14.94,14.94,53.0,1021.0,1.63,234.0,0.0,0.0
Gaigeturi,1710468000,1710568800,41.0,15.15,15.15,15.15,57.0,1021.0,2.38,227.0,0.0,0.0
Gaigeturi,1710468000,1710572400,57.0,15.29,15.29,15.29,61.0,1020.0,2.64,224.0,0.0,0.0
Gaigeturi,1710468000,1710576000,72.0,15.12,15.12,15.12,64.0,1020.0,2.76,202.0,0.0,0.0
Gaigeturi,1710468000,1710579600,80.0,14.74,14.74,14.74,68.0,1020.0,2.44,206.0,0.0,0.0
Gaigeturi,1710468000,1710583200,85.0,14.01,14.01,14.01,73.0,1021.0,2.41,198.0,0.18,0.0
Gaigeturi,1710468000,1710586800,88.0,13.7,13.7,13.7,75.0,1021.0,2.09,197.0,0.16,0.0
Gaigeturi,1710468000,1710590400,90.0,13.6,13.6,13.6,76.0,1020.0,2.94,167.0,0.0,0.0
Gaigeturi,1710468000,1710594000,96.0,13.62,13.62,13.62,77.0,1020.0,1.94,170.0,0.0,0.0
Gaigeturi,1710468000,1710597600,97.0,13.5,13.5,13.5,79.0,1020.0,1.42,143.0,0.0,0.0
Gaigeturi,1710468000,1710601200,98.0,13.02,13.02,13.02,82.0,1020.0,1.17,130.0,0.45,0.0
Gaigeturi,1710554400,1710601200,100.0,12.89,12.89,12.89,81.0,1019.0,2.57,52.0,0.16,0.0
Gaigeturi,1710554400,1710604800,100.0,12.92,12.92,12.92,82.0,1019.0,2.96,59.0,0.0,0.0
Gaigeturi,1710554400,1710608400,100.0,13.04,13.04,13.04,83.0,1019.0,2.93,34.0,0.0,0.0
Gaigeturi,1710554400,1710612000,100.0,12.83,12.83,12.83,85.0,1018.0,4.04,31.0,0.0,0.0
Gaigeturi,1710554400,1710615600,100.0,12.76,12.76,12.76,86.0,1017.0,4.58,29.0,0.0,0.0
Gaigeturi,1710554400,1710619200,100.0,12.71,12.71,12.71,87.0,1017.0,4.39,28.0,0.0,0.0
Gaigeturi,1710554400,1710622800,100.0,12.7,12.7,12.7,86.0,1018.0,4.1,23.0,0.0,0.0
Gaigeturi,1710554400,1710626400,99.0,12.65,12.65,12.65,86.0,1018.0,3.91,16.0,0.0,0.0
Gaigeturi,1710554400,1710630000,96.0,12.69,12.69,12.69,87.0,1019.0,2.96,359.0,0.0,0.0
Gaigeturi,1710554400,1710633600,94.0,12.95,12.95,12.95,90.0,1019.0,4.96,348.0,0.0,0.0
Gaigeturi,1710554400,1710637200,84.0,12.85,12.85,12.85,90.0,1019.0,7.44,343.0,0.0,0.0
Gaigeturi,1710554400,1710640800,88.0,12.29,12.29,12.29,91.0,1019.0,8.32,341.0,0.0,0.0
Gaigeturi,1710554400,1710644400,90.0,11.05,11.05,11.05,82.0,1020.0,9.88,346.0,0.0,0.0
Gaigeturi,1710554400,1710648000,78.0,10.23,10.23,10.23,64.0,1020.0,9.58,354.0,0.0,0.0
Gaigeturi,1710554400,1710651600,63.0,10.03,10.03,10.03,61.0,1020.0,9.96,350.0,0.0,0.0
Gaigeturi,1710554400,1710655200,68.0,9.51,9.51,9.51,62.0,1020.0,9.59,352.0,0.0,0.0
Gaigeturi,1710554400,1710658800,63.0,9.06,9.06,9.06,62.0,1020.0,9.73,357.0,0.0,0.0
Gaigeturi,1710554400,1710662400,57.0,8.81,8.81,8.81,62.0,1020.0,9.54,356.0,0.0,0.0
Gaigeturi,1710554400,1710666000,42.0,8.33,8.33,8.33,65.0,1021.0,9.66,356.0,0.0,0.0
Gaigeturi,1710554400,1710669600,43.0,7.94,7.94,7.94,66.0,1022.0,9.42,358.0,0.0,0.0
Gaigeturi,1710554400,1710673200,55.0,7.96,7.96,7.96,65.0,1022.0,9.72,1.0,0.0,0.0
Gaigeturi,1710554400,1710676800,61.0,7.88,7.88,7.88,64.0,1023.0,9.21,0.0,0.0,0.0
Gaigeturi,1710554400,1710680400,95.0,7.66,7.66,7.66,63.0,1023.0,8.88,6.0,0.0,0.0
Gaigeturi,1710554400,1710684000,98.0,7.58,7.58,7.58,63.0,1024.0,9.17,5.0,0.0,0.0
Gaigeturi,1710554400,1710687600,93.0,7.46,7.46,7.46,62.0,1024.0,8.99,8.0,0.0,0.0
Gaigeturi,1710640800,1710687600,95.0,7.86,7.86,7.86,59.0,1022.0,9.26,7.0,0.0,0.0
Gaigeturi,1710640800,1710691200,77.0,7.8,7.8,7.8,59.0,1023.0,9.56,6.0,0.0,0.0
Gaigeturi,1710640800,1710694800,64.0,7.75,7.75,7.75,58.0,1023.0,9.26,10.0,0.0,0.0
Gaigeturi,1710640800,1710698400,56.0,7.75,7.75,7.75,57.0,1022.0,9.22,13.0,0.0,0.0
Gaigeturi,1710640800,1710702000,68.0,7.8,7.8,7.8,56.0,1022.0,8.65,13.0,0.0,0.0
Gaigeturi,1710640800,1710705600,69.0,7.87,7.87,7.87,54.0,1022.0,8.56,16.0,0.0,0.0
Gaigeturi,1710640800,1710709200,77.0,7.94,7.94,7.94,53.0,1022.0,7.51,22.0,0.0,0.0
Gaigeturi,1710640800,1710712800,62.0,7.96,7.96,7.96,52.0,1023.0,6.93,23.0,0.0,0.0
Gaigeturi,1710640800,1710716400,60.0,8.49,8.49,8.49,50.0,1023.0,7.13,30.0,0.0,0.0
Gaigeturi,1710640800,1710720000,58.0,9.31,9.31,9.31,46.0,1024.0,6.32,35.0,0.0,0.0
Gaigeturi,1710640800,1710723600,96.0,10.1,10.1,10.1,44.0,1024.0,5.51,51.0,0.0,0.0
Gaigeturi,1710640800,1710727200,74.0,10.87,10.87,10.87,44.0,1024.0,5.36,49.0,0.0,0.0
Gaigeturi,1710640800,1710730800,83.0,11.25,11.25,11.25,48.0,1024.0,5.08,44.0,0.0,0.0
Gaigeturi,1710640800,1710734400,87.0,11.75,11.75,11.75,50.0,1023.0,5.14,51.0,0.0,0.0
Gaigeturi,1710640800,1710738000,89.0,12.24,12.24,12.24,48.0,1022.0,4.4,53.0,0.0,0.0
Gaigeturi,1710640800,1710741600,91.0,12.41,12.41,12.41,48.0,1022.0,4.02,44.0,0.0,0.0
Gaigeturi,1710640800,1710745200,100.0,12.16,12.16,12.16,48.0,1022.0,4.05,43.0,0.0,0.0
Gaigeturi,1710640800,1710748800,100.0,11.84,11.84,11.84,49.0,1022.0,3.78,45.0,0.0,0.0
Gaigeturi,1710640800,1710752400,100.0,11.57,11.57,11.57,49.0,1023.0,1.82,69.0,0.0,0.0
Gaigeturi,1710640800,1710756000,100.0,11.53,11.53,11.53,50.0,1023.0,1.4,54.0,0.0,0.0
Gaigeturi,1710640800,1710759600,100.0,11.53,11.53,11.53,50.0,1023.0,0.25,82.0,0.0,0.0
Gaigeturi,1710640800,1710763200,100.0,11.41,11.41,11.41,52.0,1023.0,0.8,264.0,0.0,0.0
Gaigeturi,1710640800,1710766800,99.0,11.2,11.2,11.2,55.0,1024.0,1.52,286.0,0.0,0.0
Gaigeturi,1710640800,1710770400,99.0,11.06,11.06,11.06,57.0,1023.0,2.21,297.0,0.0,0.0
Gaigeturi,1710640800,1710774000,100.0,10.89,10.89,10.89,60.0,1023.0,2.14,283.0,0.0,0.0
Gaigeturi,1710727200,1710774000,100.0,11.75,11.75,11.75,67.0,1022.0,4.87,263.0,0.0,0.0
Gaigeturi,1710727200,1710777600,100.0,11.16,11.16,11.16,69.0,1022.0,4.96,269.0,0.0,0.0
Gaigeturi,1710727200,1710781200,100.0,11.2,11.2,11.2,67.0,1022.0,4.58,259.0,0.0,0.0
Gaigeturi,1710727200,1710784800,100.0,11.18,11.18,11.18,68.0,1021.0,4.65,257.0,0.0,0.0
Gaigeturi,1710727200,1710788400,100.0,11.2,11.2,11.2,69.0,1021.0,4.98,270.0,0.0,0.0
Gaigeturi,1710727200,1710792000,100.0,11.16,11.16,11.16,69.0,1020.0,4.83,272.0,0.0,0.0
Gaigeturi,1710727200,1710795600,97.0,10.94,10.94,10.94,70.0,1020.0,5.53,282.0,0.0,0.0
Gaigeturi,1710727200,1710799200,97.0,10.89,10.89,10.89,67.0,1020.0,5.04,267.0,0.0,0.0
Gaigeturi,1710727200,1710802800,95.0,11.24,11.24,11.24,63.0,1020.0,6.05,256.0,0.0,0.0
Gaigeturi,1710727200,1710806400,95.0,11.69,11.69,11.69,58.0,1020.0,7.66,257.0,0.0,0.0
Gaigeturi,1710727200,1710810000,86.0,11.82,11.82,11.82,57.0,1020.0,8.94,265.0,0.0,0.0
Gaigeturi,1710727200,1710813600,49.0,11.82,11.82,11.82,60.0,1020.0,9.24,257.0,0.0,0.0
Gaigeturi,1710727200,1710817200,36.0,12.12,12.12,12.12,63.0,1019.0,10.52,262.0,0.0,0.0
Gaigeturi,1710727200,1710820800,27.0,11.97,11.97,11.97,63.0,1019.0,12.12,272.0,0.0,0.0
Gaigeturi,1710727200,1710824400,21.0,11.31,11.31,11.31,69.0,1019.0,11.36,282.0,0.0,0.0
Gaigeturi,1710727200,1710828000,21.0,11.19,11.19,11.19,63.0,1018.0,11.07,295.0,0.0,0.0
Gaigeturi,1710727200,1710831600,5.0,10.65,10.65,10.65,59.0,1019.0,11.24,304.0,0.0,0.0
Gaigeturi,1710727200,1710835200,5.0,10.21,10.21,10.21,54.0,1019.0,11.38,305.0,0.0,0.0
Gaigeturi,1710727200,1710838800,4.0,9.59,9.59,9.59,55.0,1020.0,11.08,308.0,0.0,0.0
Gaigeturi,1710727200,1710842400,5.0,9.07,9.07,9.07,57.0,1020.0,10.79,313.0,0.0,0.0
Gaigeturi,1710727200,1710846000,5.0,8.92,8.92,8.92,57.0,1021.0,11.43,320.0,0.0,0.0
Gaigeturi,1710727200,1710849600,6.0,8.75,8.75,8.75,58.0,1022.0,12.02,319.0,0.0,0.0
Gaigeturi,1710727200,1710853200,27.0,8.54,8.54,8.54,57.0,1022.0,12.82,322.0,0.0,0.0
Gaigeturi,1710727200,1710856800,27.0,8.06,8.06,8.06,56.0,1022.0,10.98,325.0,0.0,0.0
Gaigeturi,1710727200,1710860400,18.0,7.93,7.93,7.93,53.0,1022.0,8.57,327.0,0.0,0.0
Gaigeturi,1710813600,1710860400,20.0,8.37,8.37,8.37,49.0,1022.0,8.59,321.0,0.0,0.0
Gaigeturi,1710813600,1710864000,15.0,8.48,8.48,8.48,46.0,1021.0,7.94,318.0,0.0,0.0
Gaigeturi,1710813600,1710867600,12.0,8.61,8.61,8.61,46.0,1021.0,8.15,315.0,0.0,0.0
Gaigeturi,1710813600,1710871200,10.0,8.66,8.66,8.66,47.0,1021.0,8.14,315.0,0.0,0.0
Gaigeturi,1710813600,1710874800,0.0,8.69,8.69,8.69,49.0,1021.0,9.35,317.0,0.0,0.0
Gaigeturi,1710813600,1710878400,0.0,8.65,8.65,8.65,50.0,1021.0,9.19,315.0,0.0,0.0
Gaigeturi,1710813600,1710882000,0.0,8.64,8.64,8.64,51.0,1021.0,9.1,318.0,0.0,0.0
Gaigeturi,1710813600,1710885600,2.0,8.58,8.58,8.58,51.0,1022.0,9.04,320.0,0.0,0.0
Gaigeturi,1710813600,1710889200,3.0,8.83,8.83,8.83,50.0,1022.0,9.22,324.0,0.0,0.0
Gaigeturi,1710813600,1710892800,19.0,9.01,9.01,9.01,49.0,1023.0,9.87,331.0,0.0,0.0
Gaigeturi,1710813600,1710896400,92.0,8.76,8.76,8.76,51.0,1023.0,10.8,334.0,0.0,0.0
Gaigeturi,1710813600,1710900000,55.0,8.48,8.48,8.48,50.0,1023.0,10.67,336.0,0.0,0.0
Gaigeturi,1710813600,1710903600,40.0,8.49,8.49,8.49,50.0,1024.0,10.63,335.0,0.0,0.0
Gaigeturi,1710813600,1710907200,35.0,8.42,8.42,8.42,50.0,1023.0,10.64,335.0,0.0,0.0
Gaigeturi,1710813600,1710910800,36.0,8.26,8.26,8.26,51.0,1023.0,10.48,336.0,0.0,0.0
Gaigeturi,1710813600,1710914400,33.0,8.06,8.06,8.06,52.0,1023.0,10.17,335.0,0.0,0.0
Gaigeturi,1710813600,1710918000,23.0,7.86,7.86,7.86,52.0,1023.0,9.91,334.0,0.0,0.0
Gaigeturi,1710813600,1710921600,20.0,7.62,7.62,7.62,54.0,1023.0,10.04,336.0,0.0,0.0
Gaigeturi,1710813600,1710925200,19.0,7.28,7.28,7.28,55.0,1023.0,9.75,333.0,0.0,0.0
Gaigeturi,1710813600,1710928800,19.0,6.89,6.89,6.89,58.0,1024.0,9.24,333.0,0.0,0.0
Gaigeturi,1710813600,1710932400,18.0,6.74,6.74,6.74,59.0,1024.0,8.81,336.0,0.0,0.0
