location,ts,cloud,temp,temp_max,temp_min,humidity,ground_press,wind_speed,wind_dir,rain,snow
Gaigeturi,1709679653,100.0,10.55,10.55,10.55,76.0,1014.0,8.43,49.0,0.0,0.0
Gaigeturi,1709681493,100.0,10.03,10.03,10.03,71.0,1013.0,6.69,60.0,0.0,0.0
Gaigeturi,1709683301,100.0,10.69,10.69,10.69,75.0,1015.0,8.44,46.0,0.0,0.0
Gaigeturi,1709685059,100.0,10.03,10.03,10.03,71.0,1014.0,6.69,60.0,0.0,0.0
Gaigeturi,1709686856,100.0,10.59,10.59,10.59,76.0,1015.0,7.93,44.0,0.0,0.0
Gaigeturi,1709688708,100.0,11.03,11.03,11.03,66.0,1015.0,6.17,60.0,0.0,0.0
Gaigeturi,1709690545,100.0,10.64,10.64,10.64,74.0,1015.0,7.98,43.0,0.0,0.0
Gaigeturi,1709692258,100.0,11.03,11.03,11.03,66.0,1015.0,4.63,50.0,0.0,0.0
Gaigeturi,1709694056,99.0,10.84,10.84,10.84,72.0,1015.0,6.78,44.0,0.0,0.0
Gaigeturi,1709695858,100.0,11.03,11.03,11.03,66.0,1015.0,5.14,60.0,0.0,0.0
Gaigeturi,1709697640,95.0,11.04,11.04,11.04,70.0,1015.0,6.48,36.0,0.0,0.0
Gaigeturi,1709699467,100.0,12.03,12.03,12.03,62.0,1015.0,4.12,70.0,0.0,0.0
Gaigeturi,1709701254,94.0,11.01,11.01,11.01,68.0,1015.0,6.04,30.0,0.0,0.0
Gaigeturi,1709703061,100.0,11.03,11.03,11.03,66.0,1015.0,3.6,60.0,0.0,0.0
Gaigeturi,1709704842,94.0,10.9,10.9,10.9,68.0,1016.0,5.87,26.0,0.0,0.0
Gaigeturi,1709706684,75.0,11.03,11.03,11.03,66.0,1014.0,3.09,30.0,0.0,0.0
Gaigeturi,1709708452,100.0,10.8,10.8,10.8,68.0,1016.0,5.6,15.0,0.0,0.0
Gaigeturi,1709710278,75.0,11.03,11.03,11.03,66.0,1015.0,2.57,40.0,0.0,0.0
Gaigeturi,1709712047,100.0,10.6,10.6,10.6,70.0,1016.0,6.19,2.0,0.0,0.0
Gaigeturi,1709713879,75.0,11.03,11.03,11.03,62.0,1015.0,2.57,340.0,0.0,0.0
Gaigeturi,1709715656,100.0,10.1,10.1,10.1,74.0,1017.0,6.58,350.0,0.0,0.0
Gaigeturi,1709717450,75.0,11.03,11.03,11.03,66.0,1016.0,3.09,330.0,0.0,0.0
Gaigeturi,1709719248,100.0,9.7,9.7,9.7,74.0,1018.0,6.43,350.0,0.0,0.0
Gaigeturi,1709721084,75.0,11.03,11.03,11.03,62.0,1017.0,3.09,330.0,0.0,0.0
Gaigeturi,1709722863,100.0,9.51,9.51,9.51,74.0,1018.0,6.1,351.0,0.3,0.0
Gaigeturi,1709724652,75.0,10.03,10.03,10.03,71.0,1017.0,3.6,330.0,0.32,0.0
Gaigeturi,1709726451,100.0,9.36,9.36,9.36,74.0,1019.0,5.75,352.0,0.0,0.0
Gaigeturi,1709728270,75.0,10.03,10.03,10.03,66.0,1018.0,2.57,320.0,0.0,0.0
Gaigeturi,1709730052,99.0,9.59,9.59,9.59,74.0,1019.0,6.35,352.0,0.0,0.0
Gaigeturi,1709731861,75.0,10.03,10.03,10.03,71.0,1018.0,3.09,320.0,0.0,0.0
Gaigeturi,1709733654,100.0,9.41,9.41,9.41,75.0,1019.0,6.02,359.0,0.0,0.0
Gaigeturi,1709735454,75.0,9.03,9.03,9.03,71.0,1019.0,2.57,330.0,0.0,0.0
Gaigeturi,1709737258,98.0,9.28,9.28,9.28,74.0,1019.0,5.93,357.0,0.0,0.0
Gaigeturi,1709739049,75.0,8.03,8.03,8.03,71.0,1019.0,2.06,320.0,0.0,0.0
Gaigeturi,1709740877,98.0,9.1,9.1,9.1,74.0,1019.0,5.33,359.0,0.0,0.0
Gaigeturi,1709742656,75.0,8.03,8.03,8.03,76.0,1019.0,2.06,320.0,0.0,0.0
Gaigeturi,1709744467,97.0,8.97,8.97,8.97,74.0,1019.0,5.69,359.0,0.0,0.0
Gaigeturi,1709746264,40.0,8.03,8.03,8.03,76.0,1019.0,2.06,310.0,0.0,0.0
Gaigeturi,1709748040,88.0,8.61,8.61,8.61,76.0,1019.0,5.71,349.0,0.0,0.0
Gaigeturi,1709749899,75.0,8.03,8.03,8.03,71.0,1019.0,3.6,330.0,0.0,0.0
Gaigeturi,1709751659,61.0,8.42,8.42,8.42,76.0,1019.0,6.03,347.0,0.0,0.0
Gaigeturi,1709753460,75.0,8.03,8.03,8.03,71.0,1019.0,3.09,330.0,0.0,0.0
Gaigeturi,1709755243,74.0,8.21,8.21,8.21,75.0,1019.0,6.87,350.0,0.0,0.0
Gaigeturi,1709757067,75.0,7.03,7.03,7.03,76.0,1018.0,2.57,330.0,0.0,0.0
Gaigeturi,1709758844,81.0,8.07,8.07,8.07,73.0,1019.0,6.5,350.0,0.0,0.0
Gaigeturi,1709760649,75.0,8.03,8.03,8.03,71.0,1019.0,3.6,330.0,0.0,0.0
Gaigeturi,1709762444,85.0,7.81,7.81,7.81,72.0,1020.0,6.57,354.0,0.0,0.0
Gaigeturi,1709764258,75.0,7.03,7.03,7.03,70.0,1019.0,2.57,320.0,0.0,0.0
Gaigeturi,1709766080,80.0,7.73,7.73,7.73,69.0,1020.0,5.69,359.0,0.0,0.0
Gaigeturi,1709767859,40.0,7.03,7.03,7.03,70.0,1020.0,2.57,320.0,0.0,0.0
Gaigeturi,1709769667,81.0,7.96,7.96,7.96,65.0,1020.0,6.12,358.0,0.0,0.0
Gaigeturi,1709771456,20.0,8.03,8.03,8.03,61.0,1020.0,2.57,320.0,0.0,0.0
Gaigeturi,1709773254,87.0,8.19,8.19,8.19,61.0,1020.0,5.73,350.0,0.0,0.0
Gaigeturi,1709775135,20.0,8.03,8.03,8.03,61.0,1020.0,2.57,310.0,0.0,0.0
Gaigeturi,1709776943,93.0,8.26,8.26,8.26,58.0,1020.0,5.59,344.0,0.0,0.0
Gaigeturi,1709778691,20.0,9.03,9.03,9.03,57.0,1020.0,3.09,300.0,0.0,0.0
Gaigeturi,1709780446,94.0,8.38,8.38,8.38,57.0,1020.0,6.3,333.0,0.0,0.0
Gaigeturi,1709782262,75.0,9.03,9.03,9.03,53.0,1020.0,3.6,290.0,0.0,0.0
Gaigeturi,1709784040,85.0,8.3,8.3,8.3,57.0,1019.0,6.0,327.0,0.0,0.0
Gaigeturi,1709785885,75.0,9.03,9.03,9.03,53.0,1019.0,4.12,290.0,0.0,0.0
Gaigeturi,1709787682,88.0,8.18,8.18,8.18,58.0,1019.0,6.79,323.0,0.0,0.0
Gaigeturi,1709789436,75.0,9.03,9.03,9.03,57.0,1019.0,5.14,300.0,0.0,0.0
Gaigeturi,1709791251,90.0,8.01,8.01,8.01,57.0,1018.0,6.43,327.0,0.0,0.0
Gaigeturi,1709793047,75.0,9.03,9.03,9.03,49.0,1018.0,4.63,290.0,0.0,0.0
Gaigeturi,1709794852,100.0,7.86,7.86,7.86,57.0,1018.0,6.86,322.0,0.0,0.0
Gaigeturi,1709796636,75.0,9.03,9.03,9.03,53.0,1018.0,5.14,300.0,0.0,0.0
Gaigeturi,1709798442,100.0,7.71,7.71,7.71,58.0,1019.0,7.48,322.0,0.0,0.0
Gaigeturi,1709800244,75.0,8.03,8.03,8.03,53.0,1018.0,5.14,300.0,0.0,0.0
Gaigeturi,1709802060,100.0,7.44,7.44,7.44,59.0,1019.0,7.53,328.0,0.0,0.0
Gaigeturi,1709803853,75.0,7.03,7.03,7.03,57.0,1018.0,6.17,300.0,0.0,0.0
Gaigeturi,1709805652,100.0,7.16,7.16,7.16,60.0,1019.0,8.13,333.0,0.0,0.0
Gaigeturi,1709807477,75.0,7.03,7.03,7.03,53.0,1019.0,5.66,310.0,0.0,0.0
Gaigeturi,1709809266,100.0,7.0,7.0,7.0,60.0,1019.0,8.26,338.0,0.0,0.0
Gaigeturi,1709811062,75.0,7.03,7.03,7.03,49.0,1019.0,5.14,320.0,0.0,0.0
Gaigeturi,1709812864,100.0,6.84,6.84,6.84,58.0,1020.0,8.1,339.0,0.0,0.0
Gaigeturi,1709814679,40.0,6.03,6.03,6.03,52.0,1019.0,4.63,320.0,0.0,0.0
Gaigeturi,1709816483,21.0,6.95,6.95,6.95,55.0,1020.0,8.27,342.0,0.0,0.0
Gaigeturi,1709818251,20.0,6.03,6.03,6.03,52.0,1019.0,4.12,330.0,0.0,0.0
Gaigeturi,1709820055,20.0,6.92,6.92,6.92,54.0,1020.0,7.84,344.0,0.0,0.0
Gaigeturi,1709821843,0.0,6.03,6.03,6.03,52.0,1020.0,3.6,320.0,0.0,0.0
Gaigeturi,1709823674,15.0,6.9,6.9,6.9,54.0,1020.0,7.53,346.0,0.0,0.0
Gaigeturi,1709825448,20.0,6.03,6.03,6.03,52.0,1020.0,3.09,340.0,0.0,0.0
Gaigeturi,1709827278,11.0,6.87,6.87,6.87,55.0,1020.0,7.66,347.0,0.0,0.0
Gaigeturi,1709829079,20.0,6.03,6.03,6.03,52.0,1020.0,3.6,330.0,0.0,0.0
Gaigeturi,1709830882,10.0,6.85,6.85,6.85,57.0,1020.0,7.61,346.0,0.0,0.0
Gaigeturi,1709832671,20.0,6.03,6.03,6.03,56.0,1020.0,3.09,330.0,0.0,0.0
Gaigeturi,1709834444,10.0,6.79,6.79,6.79,59.0,1020.0,7.14,346.0,0.0,0.0
Gaigeturi,1709836407,40.0,6.03,6.03,6.03,56.0,1020.0,3.6,340.0,0.0,0.0
Gaigeturi,1709838066,86.0,6.9,6.9,6.9,60.0,1019.0,7.03,348.0,0.0,0.0
Gaigeturi,1709839867,40.0,6.03,6.03,6.03,56.0,1019.0,1.54,330.0,0.0,0.0
Gaigeturi,1709841655,86.0,6.97,6.97,6.97,60.0,1019.0,7.05,348.0,0.0,0.0
Gaigeturi,1709843458,40.0,7.03,7.03,7.03,57.0,1019.0,3.6,360.0,0.0,0.0
Gaigeturi,1709845266,81.0,6.98,6.98,6.98,59.0,1019.0,6.97,345.0,0.0,0.0
Gaigeturi,1709847079,75.0,7.03,7.03,7.03,49.0,1020.0,3.09,340.0,0.0,0.0
Gaigeturi,1709848852,83.0,7.1,7.1,7.1,58.0,1020.0,7.28,341.0,0.0,0.0
Gaigeturi,1709850655,75.0,7.03,7.03,7.03,57.0,1020.0,3.09,350.0,0.0,0.0
Gaigeturi,1709852487,85.0,7.35,7.35,7.35,58.0,1020.0,7.54,333.0,0.0,0.0
Gaigeturi,1709854264,75.0,7.03,7.03,7.03,53.0,1020.0,5.66,320.0,0.0,0.0
Gaigeturi,1709856078,87.0,7.46,7.46,7.46,59.0,1021.0,7.39,329.0,0.0,0.0
Gaigeturi,1709857865,75.0,8.03,8.03,8.03,49.0,1020.0,5.66,320.0,0.0,0.0
Gaigeturi,1709859671,99.0,7.59,7.59,7.59,59.0,1021.0,7.84,327.0,0.0,0.0
Gaigeturi,1709861527,75.0,9.03,9.03,9.03,49.0,1021.0,6.69,320.0,0.0,0.0
Gaigeturi,1709863335,98.0,7.94,7.94,7.94,57.0,1021.0,8.42,332.0,0.0,0.0
Gaigeturi,1709865113,40.0,9.03,9.03,9.03,46.0,1021.0,5.66,330.0,0.0,0.0
Gaigeturi,1709866853,98.0,7.85,7.85,7.85,59.0,1021.0,8.53,335.0,0.0,0.0
Gaigeturi,1709868646,40.0,9.03,9.03,9.03,46.0,1021.0,5.14,320.0,0.0,0.0
Gaigeturi,1709870514,98.0,8.09,8.09,8.09,55.0,1021.0,8.87,338.0,0.0,0.0
Gaigeturi,1709872250,40.0,9.03,9.03,9.03,43.0,1021.0,4.63,320.0,0.0,0.0
Gaigeturi,1709874063,91.0,7.95,7.95,7.95,53.0,1021.0,8.58,334.0,0.0,0.0
Gaigeturi,1709875865,20.0,9.03,9.03,9.03,34.0,1021.0,6.69,300.0,0.0,0.0
Gaigeturi,1709877715,81.0,7.87,7.87,7.87,53.0,1021.0,8.52,330.0,0.0,0.0
Gaigeturi,1709879472,20.0,9.03,9.03,9.03,40.0,1021.0,7.72,310.0,0.0,0.0
Gaigeturi,1709881266,6.0,7.75,7.75,7.75,52.0,1022.0,8.21,326.0,0.0,0.0
Gaigeturi,1709883064,40.0,8.03,8.03,8.03,49.0,1021.0,7.72,310.0,0.0,0.0
Gaigeturi,1709884854,14.0,7.74,7.74,7.74,53.0,1022.0,8.65,329.0,0.0,0.0
Gaigeturi,1709886653,75.0,8.03,8.03,8.03,49.0,1021.0,7.72,320.0,0.0,0.0
Gaigeturi,1709888453,22.0,7.67,7.67,7.67,54.0,1022.0,9.0,329.0,0.0,0.0
Gaigeturi,1709890273,75.0,8.03,8.03,8.03,46.0,1021.0,8.23,320.0,0.0,0.0
Gaigeturi,1709892042,26.0,7.46,7.46,7.46,55.0,1022.0,9.23,328.0,0.0,0.0
Gaigeturi,1709893865,75.0,8.03,8.03,8.03,53.0,1021.0,6.17,320.0,0.0,0.0
Gaigeturi,1709895668,31.0,7.31,7.31,7.31,56.0,1023.0,9.3,328.0,0.0,0.0
Gaigeturi,1709897474,75.0,7.03,7.03,7.03,49.0,1021.0,7.72,320.0,0.0,0.0
Gaigeturi,1709899288,36.0,7.11,7.11,7.11,57.0,1023.0,9.43,327.0,0.0,0.0
Gaigeturi,1709901039,75.0,7.03,7.03,7.03,49.0,1022.0,7.72,310.0,0.0,0.0
Gaigeturi,1709902871,90.0,7.04,7.04,7.04,58.0,1023.0,9.39,328.0,0.0,0.0
Gaigeturi,1709904656,75.0,7.03,7.03,7.03,49.0,1022.0,7.72,320.0,0.0,0.0
Gaigeturi,1709906447,96.0,7.28,7.28,7.28,59.0,1023.0,9.73,329.0,0.0,0.0
Gaigeturi,1709908254,75.0,7.03,7.03,7.03,53.0,1023.0,7.72,320.0,0.0,0.0
Gaigeturi,1709910054,95.0,6.98,6.98,6.98,59.0,1023.0,9.55,330.0,0.0,0.0
Gaigeturi,1709911862,75.0,7.03,7.03,7.03,45.0,1023.0,8.75,300.0,0.0,0.0
Gaigeturi,1709913682,92.0,6.56,6.56,6.56,60.0,1024.0,9.3,331.0,0.0,0.0
Gaigeturi,1709915470,75.0,6.03,6.03,6.03,52.0,1023.0,5.66,310.0,0.0,0.0
Gaigeturi,1709917272,89.0,6.17,6.17,6.17,61.0,1024.0,8.75,333.0,0.0,0.0
Gaigeturi,1709919063,75.0,6.03,6.03,6.03,52.0,1024.0,7.2,320.0,0.0,0.0
Gaigeturi,1709920846,88.0,5.87,5.87,5.87,61.0,1024.0,8.37,334.0,0.0,0.0
Gaigeturi,1709922708,75.0,6.03,6.03,6.03,52.0,1023.0,5.14,320.0,0.0,0.0
Gaigeturi,1709924470,82.0,5.8,5.8,5.8,62.0,1024.0,7.82,335.0,0.0,0.0
Gaigeturi,1709926262,75.0,5.03,5.03,5.03,56.0,1024.0,5.14,320.0,0.0,0.0
Gaigeturi,1709928038,86.0,5.74,5.74,5.74,62.0,1024.0,7.61,336.0,0.0,0.0
Gaigeturi,1709929873,75.0,5.03,5.03,5.03,52.0,1023.0,4.63,320.0,0.0,0.0
Gaigeturi,1709931638,87.0,5.74,5.74,5.74,62.0,1024.0,7.36,337.0,0.0,0.0
Gaigeturi,1709933463,75.0,5.03,5.03,5.03,56.0,1024.0,4.63,320.0,0.0,0.0
Gaigeturi,1709935284,88.0,5.7,5.7,5.7,62.0,1025.0,7.05,338.0,0.0,0.0
Gaigeturi,1709937057,75.0,5.03,5.03,5.03,52.0,1024.0,3.09,320.0,0.0,0.0
Gaigeturi,1709938871,87.0,5.87,5.87,5.87,61.0,1025.0,6.78,341.0,0.0,0.0
Gaigeturi,1709940661,75.0,5.03,5.03,5.03,52.0,1025.0,4.12,330.0,0.0,0.0
Gaigeturi,1709942482,75.0,5.95,5.95,5.95,60.0,1025.0,6.63,348.0,0.0,0.0
Gaigeturi,1709944272,75.0,6.03,6.03,6.03,56.0,1025.0,3.6,350.0,0.0,0.0
Gaigeturi,1709946064,35.0,6.19,6.19,6.19,59.0,1026.0,6.63,351.0,0.0,0.0
Gaigeturi,1709947944,75.0,6.03,6.03,6.03,49.0,1026.0,2.57,330.0,0.0,0.0
Gaigeturi,1709949731,20.0,6.4,6.4,6.4,59.0,1025.0,6.52,353.0,0.0,0.0
Gaigeturi,1709951500,75.0,6.03,6.03,6.03,52.0,1026.0,3.09,340.0,0.0,0.0
Gaigeturi,1709953256,15.0,6.64,6.64,6.64,57.0,1026.0,6.23,348.0,0.0,0.0
Gaigeturi,1709955050,40.0,7.03,7.03,7.03,49.0,1025.0,2.57,340.0,0.0,0.0
Gaigeturi,1709956918,13.0,6.8,6.8,6.8,57.0,1026.0,6.08,344.0,0.0,0.0
Gaigeturi,1709958689,20.0,7.03,7.03,7.03,49.0,1025.0,4.12,320.0,0.0,0.0
Gaigeturi,1709960460,12.0,6.91,6.91,6.91,57.0,1025.0,6.26,342.0,0.0,0.0
Gaigeturi,1709962250,20.0,8.03,8.03,8.03,49.0,1025.0,3.09,310.0,0.0,0.0
Gaigeturi,1709964051,12.0,6.94,6.94,6.94,57.0,1025.0,6.36,346.0,0.0,0.0
Gaigeturi,1709965868,20.0,8.03,8.03,8.03,49.0,1025.0,2.57,310.0,0.0,0.0
Gaigeturi,1709967669,86.0,6.88,6.88,6.88,57.0,1025.0,6.4,351.0,0.0,0.0
Gaigeturi,1709969453,20.0,8.03,8.03,8.03,49.0,1025.0,3.6,300.0,0.0,0.0
Gaigeturi,1709971258,54.0,6.78,6.78,6.78,57.0,1026.0,6.24,354.0,0.0,0.0
Gaigeturi,1709973063,40.0,8.03,8.03,8.03,49.0,1025.0,3.6,290.0,0.0,0.0
Gaigeturi,1709974928,6.0,6.47,6.47,6.47,57.0,1026.0,5.84,356.0,0.0,0.0
Gaigeturi,1709976657,20.0,7.03,7.03,7.03,53.0,1025.0,4.12,300.0,0.0,0.0
Gaigeturi,1709978449,7.0,6.26,6.26,6.26,57.0,1027.0,5.23,358.0,0.0,0.0
Gaigeturi,1709980264,0.0,6.03,6.03,6.03,49.0,1026.0,3.09,290.0,0.0,0.0
Gaigeturi,1709982135,7.0,6.29,6.29,6.29,58.0,1027.0,5.35,1.0,0.0,0.0
Gaigeturi,1709983851,20.0,6.03,6.03,6.03,52.0,1026.0,2.57,300.0,0.0,0.0
Gaigeturi,1709985680,19.0,6.28,6.28,6.28,58.0,1028.0,5.06,2.0,0.0,0.0
Gaigeturi,1709987471,20.0,6.03,6.03,6.03,52.0,1027.0,2.57,310.0,0.0,0.0
Gaigeturi,1709989248,8.0,6.46,6.46,6.46,60.0,1027.0,5.14,2.0,0.0,0.0
Gaigeturi,1709991067,0.0,5.03,5.03,5.03,56.0,1027.0,2.06,320.0,0.0,0.0
Gaigeturi,1709992877,8.0,6.4,6.4,6.4,60.0,1028.0,4.96,3.0,0.0,0.0
Gaigeturi,1709994665,0.0,5.03,5.03,5.03,56.0,1027.0,1.03,260.0,0.0,0.0
Gaigeturi,1709996452,11.0,6.4,6.4,6.4,61.0,1028.0,5.23,4.0,0.0,0.0
Gaigeturi,1709998243,0.0,4.03,4.03,4.03,60.0,1027.0,1.03,150.0,0.0,0.0
Gaigeturi,1710000130,9.0,6.37,6.37,6.37,61.0,1028.0,5.3,8.0,0.0,0.0
Gaigeturi,1710001865,0.0,4.03,4.03,4.03,60.0,1027.0,1.54,160.0,0.0,0.0
Gaigeturi,1710003673,8.0,6.37,6.37,6.37,61.0,1028.0,5.29,13.0,0.0,0.0
Gaigeturi,1710005459,0.0,3.03,3.03,3.03,65.0,1028.0,1.54,150.0,0.0,0.0
Gaigeturi,1710007246,7.0,6.36,6.36,6.36,61.0,1028.0,5.14,13.0,0.0,0.0
Gaigeturi,1710009096,0.0,3.03,3.03,3.03,65.0,1028.0,1.54,150.0,0.0,0.0
Gaigeturi,1710010851,0.0,6.34,6.34,6.34,60.0,1028.0,5.4,13.0,0.0,0.0
Gaigeturi,1710012647,0.0,3.03,3.03,3.03,70.0,1027.0,1.03,90.0,0.0,0.0
Gaigeturi,1710014443,0.0,6.34,6.34,6.34,59.0,1028.0,5.4,15.0,0.0,0.0
Gaigeturi,1710016248,0.0,5.03,5.03,5.03,60.0,1028.0,2.06,100.0,0.0,0.0
Gaigeturi,1710018050,0.0,6.38,6.38,6.38,58.0,1028.0,5.34,21.0,0.0,0.0
Gaigeturi,1710019844,0.0,2.03,2.03,2.03,69.0,1028.0,2.57,120.0,0.0,0.0
Gaigeturi,1710021659,0.0,6.27,6.27,6.27,57.0,1029.0,4.63,30.0,0.0,0.0
Gaigeturi,1710023480,0.0,3.03,3.03,3.03,70.0,1029.0,1.54,150.0,0.0,0.0
Gaigeturi,1710025268,0.0,6.81,6.81,6.81,53.0,1029.0,4.06,32.0,0.0,0.0
Gaigeturi,1710027057,0.0,6.03,6.03,6.03,56.0,1029.0,2.06,160.0,0.0,0.0
Gaigeturi,1710028892,0.0,7.61,7.61,7.61,48.0,1030.0,3.75,29.0,0.0,0.0
Gaigeturi,1710030680,0.0,9.03,9.03,9.03,43.0,1030.0,1.03,110.0,0.0,0.0
Gaigeturi,1710032454,0.0,8.04,8.04,8.04,47.0,1030.0,3.65,23.0,0.0,0.0
Gaigeturi,1710034337,0.0,9.03,9.03,9.03,43.0,1030.0,1.54,20.0,0.0,0.0
Gaigeturi,1710036124,0.0,8.55,8.55,8.55,45.0,1030.0,3.37,15.0,0.0,0.0
Gaigeturi,1710037904,0.0,9.03,9.03,9.03,40.0,1030.0,2.06,350.0,0.0,0.0
Gaigeturi,1710039643,1.0,8.89,8.89,8.89,45.0,1030.0,3.53,2.0,0.0,0.0
Gaigeturi,1710041447,0.0,9.03,9.03,9.03,37.0,1030.0,2.57,20.0,0.0,0.0
Gaigeturi,1710043245,1.0,9.08,9.08,9.08,45.0,1030.0,3.42,2.0,0.0,0.0
Gaigeturi,1710045064,0.0,10.03,10.03,10.03,34.0,1030.0,2.57,10.0,0.0,0.0
Gaigeturi,1710046875,1.0,9.21,9.21,9.21,46.0,1029.0,3.4,3.0,0.0,0.0
Gaigeturi,1710048658,0.0,10.03,10.03,10.03,40.0,1029.0,2.57,30.0,0.0,0.0
Gaigeturi,1710050444,1.0,9.27,9.27,9.27,46.0,1029.0,3.54,6.0,0.0,0.0
Gaigeturi,1710052320,0.0,10.03,10.03,10.03,37.0,1028.0,2.57,30.0,0.0,0.0
Gaigeturi,1710054060,4.0,9.23,9.23,9.23,47.0,1028.0,3.06,15.0,0.0,0.0
Gaigeturi,1710055852,0.0,11.03,11.03,11.03,37.0,1028.0,2.57,360.0,0.0,0.0
Gaigeturi,1710057644,4.0,9.23,9.23,9.23,46.0,1028.0,2.42,30.0,0.0,0.0
Gaigeturi,1710059459,0.0,10.03,10.03,10.03,37.0,1028.0,1.54,20.0,0.0,0.0
Gaigeturi,1710061267,4.0,9.21,9.21,9.21,47.0,1029.0,1.96,357.0,0.0,0.0
Gaigeturi,1710063060,0.0,10.03,10.03,10.03,34.0,1028.0,1.03,340.0,0.0,0.0
Gaigeturi,1710064843,4.0,8.86,8.86,8.86,47.0,1029.0,1.71,1.0,0.0,0.0
Gaigeturi,1710066647,0.0,8.03,8.03,8.03,42.0,1028.0,0.51,350.0,0.0,0.0
Gaigeturi,1710068453,3.0,8.78,8.78,8.78,48.0,1029.0,1.63,26.0,0.0,0.0
Gaigeturi,1710070244,0.0,8.03,8.03,8.03,49.0,1028.0,1.54,170.0,0.0,0.0
Gaigeturi,1710072070,3.0,8.63,8.63,8.63,49.0,1029.0,1.88,50.0,0.0,0.0
Gaigeturi,1710073856,0.0,7.03,7.03,7.03,49.0,1028.0,3.09,170.0,0.0,0.0
Gaigeturi,1710075661,92.0,8.74,8.74,8.74,50.0,1029.0,1.22,83.0,0.0,0.0
Gaigeturi,1710077447,0.0,6.03,6.03,6.03,52.0,1028.0,2.57,170.0,0.0,0.0
Gaigeturi,1710079243,96.0,8.85,8.85,8.85,53.0,1029.0,1.31,142.0,0.0,0.0
Gaigeturi,1710081058,0.0,5.03,5.03,5.03,56.0,1029.0,2.57,180.0,0.0,0.0
Gaigeturi,1710082849,97.0,9.05,9.05,9.05,59.0,1028.0,1.73,151.0,0.0,0.0
Gaigeturi,1710084650,0.0,5.03,5.03,5.03,56.0,1028.0,2.06,160.0,0.0,0.0
Gaigeturi,1710086493,98.0,9.25,9.25,9.25,63.0,1027.0,2.03,163.0,0.0,0.0
Gaigeturi,1710088274,0.0,5.03,5.03,5.03,60.0,1027.0,2.57,150.0,0.0,0.0
Gaigeturi,1710090055,98.0,9.43,9.43,9.43,64.0,1027.0,2.16,172.0,0.0,0.0
Gaigeturi,1710091851,0.0,5.03,5.03,5.03,52.0,1026.0,2.57,150.0,0.0,0.0
Gaigeturi,1710093642,99.0,9.44,9.44,9.44,63.0,1026.0,2.83,162.0,0.0,0.0
Gaigeturi,1710095498,0.0,4.03,4.03,4.03,52.0,1026.0,2.57,180.0,0.0,0.0
Gaigeturi,1710097255,100.0,9.27,9.27,9.27,60.0,1025.0,3.35,164.0,0.0,0.0
Gaigeturi,1710099039,0.0,5.03,5.03,5.03,52.0,1025.0,3.6,160.0,0.0,0.0
Gaigeturi,1710100851,100.0,9.3,9.3,9.3,60.0,1024.0,3.26,158.0,0.0,0.0
Gaigeturi,1710102646,0.0,6.03,6.03,6.03,56.0,1024.0,2.57,160.0,0.0,0.0
Gaigeturi,1710104458,100.0,9.22,9.22,9.22,59.0,1024.0,3.08,157.0,0.0,0.0
Gaigeturi,1710106246,0.0,6.03,6.03,6.03,61.0,1023.0,2.57,150.0,0.0,0.0
Gaigeturi,1710108073,99.0,9.25,9.25,9.25,60.0,1024.0,4.13,165.0,0.0,0.0
Gaigeturi,1710109858,0.0,5.03,5.03,5.03,70.0,1022.0,2.57,160.0,0.0,0.0
Gaigeturi,1710111669,99.0,9.97,9.97,9.97,61.0,1024.0,4.52,182.0,0.0,0.0
Gaigeturi,1710113460,0.0,7.03,7.03,7.03,70.0,1022.0,3.6,200.0,0.0,0.0
Gaigeturi,1710115274,99.0,11.0,11.0,11.0,63.0,1024.0,4.87,179.0,0.0,0.0
Gaigeturi,1710117048,0.0,11.03,11.03,11.03,62.0,1023.0,2.57,240.0,0.0,0.0
Gaigeturi,1710118849,100.0,11.88,11.88,11.88,61.0,1023.0,5.61,179.0,0.0,0.0
Gaigeturi,1710120700,100.0,12.03,12.03,12.03,58.0,1023.0,1.54,70.0,0.0,0.0
Gaigeturi,1710122509,100.0,12.31,12.31,12.31,60.0,1023.0,5.71,187.0,0.0,0.0
Gaigeturi,1710124256,100.0,12.03,12.03,12.03,58.0,1022.0,3.09,50.0,0.0,0.0
Gaigeturi,1710126053,100.0,12.12,12.12,12.12,64.0,1022.0,6.35,195.0,1.03,0.0
Gaigeturi,1710127839,100.0,13.03,13.03,13.03,54.0,1021.0,3.09,60.0,2.44,0.0
Gaigeturi,1710129696,100.0,11.95,11.95,11.95,69.0,1021.0,6.32,210.0,0.36,0.0
Gaigeturi,1710131458,100.0,13.03,13.03,13.03,50.0,1021.0,2.06,40.0,0.0,0.0
Gaigeturi,1710133265,100.0,11.32,11.32,11.32,75.0,1020.0,6.28,225.0,2.05,0.0
Gaigeturi,1710135048,100.0,13.03,13.03,13.03,58.0,1019.0,4.12,60.0,0.89,0.0
Gaigeturi,1710136858,100.0,10.67,10.67,10.67,79.0,1019.0,5.34,205.0,2.19,0.0
Gaigeturi,1710138686,100.0,10.03,10.03,10.03,81.0,1019.0,2.57,250.0,2.82,0.0
Gaigeturi,1710140444,100.0,10.12,10.12,10.12,85.0,1019.0,4.96,195.0,1.19,0.0
Gaigeturi,1710142244,100.0,10.03,10.03,10.03,87.0,1018.0,2.57,280.0,1.89,0.0
