ts,실시간 임시 가격(원/kWh),실시간 확정 가격(원/kWh)
1710173700,107.12,107.12
1710174600,107.12,107.12
1710175500,107.12,107.12
1710176400,107.12,107.12
1710177300,107.12,107.12
1710178200,107.12,107.12
1710179100,107.12,107.12
1710180000,107.12,107.12
1710180900,107.12,107.12
1710181800,107.12,107.12
1710182700,107.12,107.12
1710183600,107.12,107.12
1710184500,107.12,107.12
1710185400,107.12,107.12
1710186300,107.12,107.12
1710187200,107.12,107.12
1710188100,107.12,107.12
1710189000,107.12,107.12
1710189900,107.12,107.12
1710190800,107.12,107.12
1710191700,166.32,166.02
1710192600,166.32,166.02
1710193500,166.32,166.02
1710194400,166.26,166.02
1710195300,166.21,166.02
1710196200,166.21,166.02
1710197100,166.21,166.02
1710198000,166.01,166.02
1710198900,165.88,165.97
1710199800,166.00,165.97
1710200700,165.94,165.97
1710201600,165.94,165.97
1710202500,179.39,179.39
1710203400,167.27,167.31
1710204300,166.47,166.47
1710205200,179.39,179.39
1710206100,170.48,170.48
1710207000,170.48,170.48
1710207900,170.48,170.48
1710208800,-19.00,-19.00
1710209700,0.00,0.00
1710210600,168.38,168.38
1710211500,168.38,168.38
1710212400,0.00,0.00
1710213300,0.00,0.00
1710214200,160.21,160.21
1710215100,0.00,0.00
1710216000,0.00,0.00
1710216900,0.00,0.00
1710217800,0.00,0.00
1710218700,0.00,0.00
1710219600,0.00,0.00
1710220500,0.00,0.00
1710221400,159.57,159.57
1710222300,159.57,159.57
1710223200,0.00,0.00
1710224100,0.00,0.00
1710225000,0.00,0.00
1710225900,0.00,0.00
1710226800,0.00,0.00
1710227700,158.89,158.89
1710228600,158.89,158.89
1710229500,158.89,158.89
1710230400,158.89,158.89
1710231300,159.79,159.79
1710232200,159.79,159.79
1710233100,167.79,167.61
1710234000,167.39,167.66
1710234900,166.05,166.32
1710235800,166.05,166.32
1710236700,166.05,166.32
1710237600,166.07,166.32
1710238500,166.07,166.32
1710239400,166.07,166.32
1710240300,166.07,166.32
1710241200,166.03,166.32
1710242100,166.20,166.50
1710243000,166.20,166.50
1710243900,166.20,166.50
1710244800,166.20,166.50
1710245700,166.20,166.50
1710246600,166.20,166.50
1710247500,166.20,166.50
1710248400,166.20,166.50
1710249300,166.20,166.50
1710250200,166.50,166.50
1710251100,166.50,166.50
1710252000,158.79,158.79
1710252900,158.81,158.81
1710253800,158.81,158.81
1710254700,158.81,158.81
1710255600,158.81,158.81
1710256500,146.27,146.27
1710257400,146.27,146.27
1710258300,146.27,146.27
1710259200,146.27,146.27
1710260100,107.91,107.91
1710261000,107.91,107.91
1710261900,107.91,107.91
1710262800,107.91,107.91
1710263700,107.91,107.91
1710264600,107.91,107.91
1710265500,107.91,107.91
1710266400,107.91,107.91
1710267300,108.17,108.17
1710268200,108.17,108.17
1710269100,108.17,108.17
1710270000,108.17,108.17
1710270900,108.17,108.17
1710271800,108.17,108.17
1710272700,108.17,108.17
1710273600,108.17,108.17
1710274500,108.69,108.69
1710275400,108.69,108.69
1710276300,108.69,108.69
1710277200,108.69,108.69
1710278100,150.12,150.12
1710279000,150.12,150.12
1710279900,150.12,150.12
1710280800,150.12,150.12
1710281700,156.34,156.34
1710282600,156.34,156.34
1710283500,156.34,156.34
1710284400,156.34,156.34
1710285300,170.87,171.63
1710286200,170.81,171.63
1710287100,170.95,171.63
1710288000,171.22,171.63
1710288900,163.00,161.16
1710289800,175.87,175.87
1710290700,0.00,0.00
1710291600,-19.00,-19.00
1710292500,167.07,167.07
1710293400,167.07,167.07
1710294300,167.07,167.07
1710295200,167.07,167.07
1710296100,167.80,167.80
1710297000,167.80,167.80
1710297900,167.80,167.80
1710298800,167.80,167.80
1710299700,156.34,156.34
1710300600,156.34,156.34
1710301500,156.34,156.34
1710302400,156.34,156.34
1710303300,156.34,156.34
1710304200,156.34,156.34
1710305100,156.34,156.34
1710306000,156.34,156.34
1710306900,156.34,156.34
1710307800,156.34,156.34
1710308700,156.34,156.34
1710309600,156.34,156.34
1710310500,156.34,156.34
1710311400,156.34,156.34
1710312300,156.34,156.34
1710313200,156.34,156.34
1710314100,157.70,157.70
1710315000,0.00,166.34
1710315900,165.77,164.71
1710316800,165.73,166.34
1710317700,165.22,165.84
1710318600,165.22,165.84
1710319500,166.60,165.88
1710320400,169.04,168.32
1710321300,168.03,167.31
1710322200,168.03,167.31
1710323100,168.03,167.31
1710324000,168.03,167.31
1710324900,168.03,167.31
1710325800,168.03,167.31
1710326700,168.03,167.31
1710327600,168.03,167.31
1710328500,168.03,167.31
1710329400,168.03,167.31
1710330300,168.03,167.31
1710331200,167.29,167.31
1710332100,167.29,167.31
1710333000,167.32,167.31
1710333900,168.66,168.90
1710334800,168.33,168.90
1710335700,167.23,168.90
1710336600,167.10,167.31
1710337500,167.10,167.31
1710338400,167.10,167.31
1710339300,164.02,164.02
1710340200,164.02,164.02
1710341100,164.02,164.02
1710342000,164.02,164.02
1710342900,156.13,155.46
1710343800,156.13,155.46
1710344700,156.13,155.46
1710345600,155.81,155.46
1710346500,155.81,155.46
1710347400,155.95,155.46
1710348300,155.97,155.46
1710349200,156.10,155.46
1710350100,155.95,155.46
1710351000,156.12,155.46
1710351900,156.20,155.46
1710352800,107.31,107.31
1710353700,103.63,103.63
1710354600,103.63,103.63
1710355500,103.63,103.63
1710356400,156.02,155.46
1710357300,155.95,155.46
1710358200,155.88,155.46
1710359100,155.81,155.46
1710360000,155.42,155.46
1710360900,155.42,155.46
1710361800,155.42,155.46
1710362700,155.42,155.46
1710363600,155.42,155.46
1710364500,155.42,155.46
1710365400,155.42,155.46
1710366300,155.42,155.46
1710367200,155.42,155.46
1710368100,169.04,172.16
1710369000,169.92,172.16
1710369900,169.54,172.16
1710370800,170.34,172.16
1710371700,169.16,170.23
1710372600,171.56,172.55
1710373500,175.11,175.91
1710374400,175.62,175.66
1710375300,173.73,173.74
1710376200,170.48,170.61
1710377100,0.00,0.00
1710378000,-77.94,-77.94
1710378900,0.00,0.00
1710379800,0.00,0.00
1710380700,163.61,162.93
1710381600,163.52,162.93
1710382500,146.76,146.76
1710383400,146.76,146.76
1710384300,146.76,146.76
1710385200,146.76,146.76
1710386100,141.76,141.76
1710387000,141.76,141.76
1710387900,141.76,141.76
1710388800,141.76,141.76
1710389700,141.76,141.76
1710390600,141.76,141.76
1710391500,141.76,141.76
1710392400,141.76,141.76
1710393300,0.00,0.00
1710394200,141.73,141.73
1710395100,0.00,0.00
1710396000,133.52,133.52
1710396900,161.18,160.81
1710397800,163.27,162.93
1710398700,163.30,162.93
1710399600,163.29,162.93
1710400500,163.24,162.93
1710401400,141.90,141.90
1710402300,163.84,164.38
1710403200,165.11,165.60
1710404100,165.11,165.60
1710405000,165.11,165.60
1710405900,165.11,165.60
1710406800,165.12,165.60
1710407700,166.51,167.03
1710408600,166.51,167.03
1710409500,166.51,167.03
1710410400,166.51,167.03
1710411300,166.51,167.03
1710412200,166.51,167.03
1710413100,166.51,167.03
1710414000,166.51,167.03
1710414900,166.51,167.03
1710415800,166.51,167.03
1710416700,166.51,167.03
1710417600,166.51,167.03
1710418500,166.81,167.32
1710419400,166.81,167.32
1710420300,166.81,167.32
1710421200,166.81,167.32
1710422100,166.81,167.32
1710423000,167.32,167.32
1710423900,167.32,167.32
1710424800,167.32,167.32
1710425700,167.32,167.32
1710426600,167.32,167.32
1710427500,167.32,167.32
1710428400,165.78,165.78
1710429300,167.49,168.09
1710430200,167.49,168.09
1710431100,167.49,168.09
1710432000,145.83,145.83
1710432900,155.32,155.06
1710433800,155.32,155.06
1710434700,155.32,155.06
1710435600,155.32,155.06
1710436500,155.32,155.06
1710437400,155.32,155.06
1710438300,155.32,155.06
1710439200,155.18,155.06
1710440100,155.18,155.06
1710441000,155.18,155.06
1710441900,155.18,155.06
1710442800,155.18,155.06
1710443700,155.18,155.06
1710444600,155.18,155.06
1710445500,155.18,155.06
1710446400,155.32,155.06
1710447300,163.86,165.59
1710448200,163.89,165.59
1710449100,163.92,165.59
1710450000,163.95,165.59
1710450900,163.98,165.59
1710451800,164.46,165.59
1710452700,164.46,165.59
1710453600,164.59,165.59
1710454500,164.59,165.59
1710455400,164.59,165.59
1710456300,154.91,154.91
1710457200,154.91,154.91
1710458100,166.41,167.32
1710459000,166.44,167.32
1710459900,166.45,167.32
1710460800,166.51,167.32
1710461700,164.43,165.24
1710462600,164.43,165.24
1710463500,-77.94,-77.94
1710464400,-77.94,-77.94
1710465300,-19.00,-19.00
1710466200,-19.00,-19.00
1710467100,-77.94,-77.94
1710468000,-77.94,-77.94
1710468900,148.62,148.62
1710469800,148.62,148.62
1710470700,148.62,148.62
1710471600,148.62,148.62
1710472500,99.07,99.07
1710473400,99.07,99.07
1710474300,99.07,99.07
1710475200,99.07,99.07
1710476100,97.01,97.01
1710477000,97.01,97.01
1710477900,97.01,97.01
1710478800,97.01,97.01
1710479700,100.77,100.77
1710480600,100.77,100.77
1710481500,100.77,100.77
1710482400,100.77,100.77
1710483300,131.45,131.45
1710484200,0.00,0.00
1710485100,131.45,131.45
1710486000,131.45,131.45
1710486900,117.73,117.73
1710487800,117.73,117.73
1710488700,117.73,117.73
1710489600,117.73,117.73
1710490500,121.04,121.04
1710491400,121.04,121.04
1710492300,121.04,121.04
1710493200,121.04,121.04
1710494100,168.41,169.31
1710495000,168.41,169.31
1710495900,168.40,169.31
1710496800,168.41,169.31
1710497700,168.41,169.31
1710498600,168.41,169.31
1710499500,168.41,169.31
1710500400,168.41,169.31
1710501300,168.41,169.31
1710502200,168.41,169.31
1710503100,168.41,169.31
1710504000,168.41,169.31
1710504900,168.41,169.31
1710505800,168.41,169.31
1710506700,168.41,169.31
1710507600,168.41,169.31
1710508500,168.41,169.31
1710509400,168.41,169.31
1710510300,168.41,169.31
1710511200,169.31,169.31
1710512100,169.51,169.51
1710513000,169.51,169.51
1710513900,169.51,169.51
1710514800,165.41,165.41
1710515700,166.38,166.10
1710516600,166.38,166.10
1710517500,166.38,166.10
1710518400,167.75,168.34
1710519300,169.34,168.34
1710520200,169.34,168.34
1710521100,169.34,168.34
1710522000,169.04,169.04
1710522900,169.04,169.04
1710523800,169.04,169.04
1710524700,169.04,169.04
1710525600,169.04,169.04
1710526500,165.80,166.47
1710527400,165.43,166.10
1710528300,165.43,166.10
1710529200,166.19,166.10
1710530100,167.52,167.43
1710531000,167.47,167.43
1710531900,167.42,167.43
1710532800,166.28,167.43
1710533700,166.28,167.43
1710534600,166.25,167.43
1710535500,166.27,167.43
1710536400,166.38,167.43
1710537300,167.70,168.77
1710538200,167.71,168.77
1710539100,167.70,168.77
1710540000,167.33,168.55
1710540900,166.22,167.43
1710541800,166.21,167.43
1710542700,166.21,167.43
1710543600,166.15,167.43
1710544500,117.62,117.62
1710545400,117.62,117.62
1710546300,117.62,117.62
1710547200,117.62,117.62
1710548100,106.25,106.25
1710549000,0.00,0.00
1710549900,-77.94,-77.94
1710550800,-77.94,-77.94
1710551700,0.00,0.00
1710552600,99.48,99.48
1710553500,99.48,99.48
1710554400,0.00,0.00
1710555300,0.00,0.00
1710556200,0.00,0.00
1710557100,0.00,0.00
1710558000,0.00,0.00
1710558900,-34.64,-34.64
1710559800,-25.98,-25.98
1710560700,-19.00,-19.00
1710561600,-51.96,-51.96
1710562500,0.00,0.00
1710563400,0.00,0.00
1710564300,95.65,95.65
1710565200,95.65,95.65
1710566100,104.91,104.91
1710567000,104.91,104.91
1710567900,104.91,104.91
1710568800,104.91,104.91
1710569700,99.48,99.48
1710570600,99.48,99.48
1710571500,99.48,99.48
1710572400,99.48,99.48
1710573300,104.91,104.91
1710574200,104.91,104.91
1710575100,104.91,104.91
1710576000,104.91,104.91
1710576900,163.69,165.90
1710577800,163.69,165.90
1710578700,163.69,165.90
1710579600,163.69,165.90
1710580500,169.64,171.85
1710581400,169.64,171.85
1710582300,169.64,171.85
1710583200,169.64,171.85
1710584100,169.85,172.06
1710585000,169.85,172.06
1710585900,169.85,172.06
1710586800,169.85,172.06
1710587700,169.85,172.06
1710588600,169.85,172.06
1710589500,169.85,172.06
1710590400,169.85,172.06
1710591300,169.85,172.06
1710592200,169.85,172.06
1710593100,169.85,172.06
1710594000,169.85,172.06
1710594900,169.85,172.06
1710595800,171.27,172.06
1710596700,171.27,172.06
1710597600,165.92,165.92
1710598500,165.92,165.92
1710599400,165.92,165.92
1710600300,165.92,165.92
1710601200,165.92,165.92
1710602100,174.28,173.44
1710603000,174.20,173.44
1710603900,174.20,173.44
1710604800,174.01,173.44
1710605700,106.51,106.51
1710606600,106.51,106.51
1710607500,106.51,106.51
1710608400,106.51,106.51
1710609300,95.97,95.97
1710610200,95.97,95.97
1710611100,95.97,95.97
1710612000,95.97,95.97
1710612900,95.97,95.97
1710613800,95.97,95.97
1710614700,95.97,95.97
1710615600,95.97,95.97
1710616500,95.97,95.97
1710617400,95.97,95.97
1710618300,95.97,95.97
1710619200,95.97,95.97
1710620100,128.43,128.43
1710621000,128.43,128.43
1710621900,128.43,128.43
1710622800,128.43,128.43
1710623700,133.91,133.91
1710624600,133.91,133.91
1710625500,133.91,133.91
1710626400,133.91,133.91
1710627300,131.52,131.52
1710628200,131.52,131.52
1710629100,131.52,131.52
1710630000,131.52,131.52
1710630900,99.15,99.15
1710631800,99.15,99.15
1710632700,99.15,99.15
1710633600,99.15,99.15
1710634500,95.96,95.96
1710635400,95.96,95.96
1710636300,95.96,95.96
1710637200,95.96,95.96
1710638100,93.07,93.07
1710639000,93.07,93.07
1710639900,93.07,93.07
1710640800,93.07,93.07
1710641700,105.37,105.37
1710642600,105.37,105.37
1710643500,105.37,105.37
1710644400,0.00,0.00
1710645300,-34.64,-34.64
1710646200,-50.00,-50.00
1710647100,-50.00,-50.00
1710648000,0.00,0.00
1710648900,91.76,91.76
1710649800,91.76,91.76
1710650700,91.76,91.76
1710651600,0.00,0.00
1710652500,0.00,0.00
1710653400,0.00,0.00
1710654300,100.21,100.21
1710655200,100.21,100.21
1710656100,91.41,91.41
1710657000,91.41,91.41
1710657900,91.41,91.41
1710658800,91.41,91.41
1710659700,-0.81,-0.81
1710660600,140.88,140.88
1710661500,140.88,140.88
1710662400,91.41,91.41
1710663300,144.20,144.20
1710664200,144.20,144.20
1710665100,144.20,144.20
1710666000,144.20,144.20
1710666900,-19.00,-19.00
1710667800,-0.53,-0.53
1710668700,0.00,0.00
1710669600,0.00,0.00
1710670500,0.00,0.00
1710671400,0.00,0.00
1710672300,0.00,0.00
1710673200,0.00,0.00
1710674100,0.00,0.00
1710675000,0.00,0.00
1710675900,0.00,0.00
1710676800,0.00,0.00
1710677700,0.00,0.00
1710678600,0.00,0.00
1710679500,0.00,0.00
1710680400,160.64,160.64
1710681300,160.60,160.60
1710682200,160.60,160.60
1710683100,160.60,160.60
1710684000,160.60,160.60
1710684900,160.53,160.53
1710685800,160.53,160.53
1710686700,160.53,160.53
1710687600,0.00,0.00
1710688500,0.00,0.00
1710689400,0.00,0.00
1710690300,0.00,0.00
1710691200,0.00,0.00
1710692100,0.00,0.00
1710693000,0.00,0.00
1710693900,0.00,0.00
1710694800,0.00,0.00
1710695700,86.30,86.30
1710696600,86.30,86.30
1710697500,86.30,86.30
1710698400,86.30,86.30
1710699300,86.30,86.30
1710700200,86.30,86.30
1710701100,86.30,86.30
1710702000,86.30,86.30
1710702900,86.30,86.30
1710703800,86.30,86.30
1710704700,86.30,86.30
1710705600,86.30,86.30
1710706500,94.53,94.53
1710707400,94.53,94.53
1710708300,94.53,94.53
1710709200,94.53,94.53
1710710100,109.22,109.22
1710711000,109.22,109.22
1710711900,109.22,109.22
1710712800,109.22,109.22
1710713700,138.16,138.16
1710714600,136.20,136.20
1710715500,133.74,133.74
1710716400,133.27,133.27
1710717300,163.10,163.36
1710718200,163.12,163.36
1710719100,164.47,164.52
1710720000,163.15,163.36
1710720900,137.93,137.93
1710721800,0.00,0.00
1710722700,-19.00,-19.00
1710723600,-77.94,-77.94
1710724500,-77.94,-77.94
1710725400,-19.00,-19.00
1710726300,0.00,0.00
1710727200,-19.00,-19.00
1710728100,154.46,154.46
1710729000,154.46,154.46
1710729900,154.46,154.46
1710730800,154.46,154.46
1710731700,146.17,146.17
1710732600,146.17,146.17
1710733500,146.17,146.17
1710734400,146.17,146.17
1710735300,154.43,154.43
1710736200,154.43,154.43
1710737100,154.43,154.43
1710738000,154.43,154.43
1710738900,133.37,133.37
1710739800,146.17,146.17
1710740700,146.17,146.17
1710741600,0.00,0.00
1710742500,-77.94,-77.94
1710743400,0.00,0.00
1710744300,164.88,164.97
1710745200,164.05,164.15
1710746100,166.19,166.29
1710747000,166.19,166.29
1710747900,165.60,165.64
1710748800,166.29,166.29
1710749700,167.63,167.63
1710750600,167.63,167.63
1710751500,167.63,167.63
1710752400,167.63,167.63
1710753300,167.63,167.63
1710754200,167.63,167.63
1710755100,167.63,167.63
1710756000,167.63,167.63
1710756900,167.63,167.63
1710757800,167.63,167.63
1710758700,167.63,167.63
1710759600,167.63,167.63
1710760500,167.63,167.63
1710761400,167.63,167.63
1710762300,167.63,167.63
1710763200,167.63,167.63
1710764100,167.63,167.63
1710765000,167.63,167.63
1710765900,167.63,167.63
1710766800,167.63,167.63
1710767700,167.63,167.63
1710768600,168.23,167.63
1710769500,168.23,167.63
1710770400,168.23,167.63
1710771300,168.23,167.63
1710772200,168.23,167.63
1710773100,167.63,167.63
1710774000,167.63,167.63
1710774900,124.24,124.24
1710775800,124.24,124.24
1710776700,124.24,124.24
1710777600,124.24,124.24
1710778500,101.77,101.77
1710779400,101.77,101.77
1710780300,101.77,101.77
1710781200,101.77,101.77
1710782100,101.77,101.77
1710783000,101.77,101.77
1710783900,101.77,101.77
1710784800,101.77,101.77
1710785700,101.77,101.77
1710786600,101.77,101.77
1710787500,101.77,101.77
1710788400,101.77,101.77
1710789300,101.77,101.77
1710790200,101.77,101.77
1710791100,101.77,101.77
1710792000,101.77,101.77
1710792900,104.28,104.28
1710793800,104.28,104.28
1710794700,104.28,104.28
1710795600,104.28,104.28
1710796500,120.27,120.27
1710797400,120.27,120.27
1710798300,120.27,120.27
1710799200,120.27,120.27
1710800100,170.99,172.58
1710801000,170.99,172.58
1710801900,170.99,172.58
1710802800,145.22,145.22
1710803700,169.88,171.42
1710804600,169.88,171.42
1710805500,169.88,171.42
1710806400,169.82,171.42
1710807300,172.50,174.09
1710808200,172.50,174.09
1710809100,172.50,174.09
1710810000,172.67,174.09
1710810900,154.48,154.48
1710811800,154.48,154.48
1710812700,154.48,154.48
1710813600,154.48,154.48
1710814500,154.48,154.48
1710815400,154.48,154.48
1710816300,154.48,154.48
1710817200,0.00,0.00
1710818100,145.91,145.91
1710819000,0.00,0.00
1710819900,-25.98,-25.98
1710820800,-77.94,-77.94
1710821700,-77.94,-77.94
1710822600,-77.94,-77.94
1710823500,-77.94,-77.94
1710824400,-77.94,-77.94
1710825300,-19.00,-19.00
1710826200,0.00,0.00
1710827100,0.00,0.00
1710828000,0.00,0.00
1710828900,0.00,0.00
1710829800,153.28,153.28
1710830700,153.28,153.28
1710831600,153.28,153.28
1710832500,0.00,0.00
1710833400,0.00,0.00
1710834300,0.00,0.00
1710835200,0.00,0.00
1710836100,0.00,0.00
1710837000,0.00,0.00
1710837900,0.00,0.00
1710838800,170.94,172.40
1710839700,170.94,172.40
1710840600,170.94,172.40
1710841500,170.94,172.40
1710842400,170.94,172.40
1710843300,171.12,172.58
1710844200,171.12,172.58
1710845100,171.12,172.58
1710846000,172.47,172.58
1710846900,172.56,172.67
1710847800,172.56,172.67
1710848700,172.56,172.67
1710849600,171.21,172.67
1710850500,171.21,172.67
1710851400,171.21,172.67
1710852300,171.21,172.67
1710853200,171.21,172.67
1710854100,171.21,172.67
1710855000,172.67,172.67
1710855900,172.67,172.67
1710856800,172.67,172.67
1710857700,172.85,172.85
1710858600,172.85,172.85
1710859500,172.85,172.85
1710860400,151.28,151.28
1710861300,124.24,124.24
1710862200,124.24,124.24
1710863100,124.24,124.24
1710864000,124.24,124.24
1710864900,107.31,107.31
1710865800,107.31,107.31
1710866700,107.31,107.31
1710867600,107.31,107.31
1710868500,103.39,103.39
1710869400,103.39,103.39
1710870300,103.39,103.39
1710871200,103.39,103.39
1710872100,103.32,103.32
1710873000,103.32,103.32
1710873900,103.32,103.32
1710874800,103.32,103.32
1710875700,103.63,103.63
1710876600,103.63,103.63
